Serial Number:20585867 --

"Date Time, GMT -0400","Temp, (*C)","RH, (%)","DewPt, (*C)","Host Connect","Stopped","EOF"
2020-06-13 07:09:59,6.81,76.59,2.99, , , 
2020-06-13 07:14:59,6.82,79.56,3.54, , , 
2020-06-13 07:19:59,6.79,80.54,3.68, , , 
2020-06-13 07:24:59,6.76,80.28,3.61, , , 
2020-06-13 07:29:59,6.78,80.12,3.60, , , 
2020-06-13 07:34:59,6.71,81.10,3.71, , , 
2020-06-13 07:39:59,6.64,82.00,3.79, , , 
2020-06-13 07:44:59,6.66,80.03,3.47, , , 
2020-06-13 07:49:59,6.69,79.73,3.44, , , 
2020-06-13 07:54:59,6.94,77.96,3.37, , , 
2020-06-13 07:59:59,7.18,72.83,2.64, , , 
2020-06-13 08:04:59,7.72,71.70,2.94, , , 
2020-06-13 08:09:59,8.13,73.06,3.60, , , 
2020-06-13 08:14:59,8.28,67.52,2.63, , , 
2020-06-13 08:19:59,8.73,66.34,2.81, , , 
2020-06-13 08:24:59,9.08,64.82,2.82, , , 
2020-06-13 08:29:59,9.22,65.81,3.17, , , 
2020-06-13 08:34:59,9.25,66.44,3.33, , , 
2020-06-13 08:39:59,9.21,66.63,3.33, , , 
2020-06-13 08:44:59,9.26,66.81,3.42, , , 
2020-06-13 08:49:59,9.34,68.23,3.79, , , 
2020-06-13 08:54:59,9.42,67.68,3.76, , , 
2020-06-13 08:59:59,9.59,66.46,3.66, , , 
2020-06-13 09:04:59,9.80,66.43,3.85, , , 
2020-06-13 09:09:59,9.95,67.39,4.20, , , 
2020-06-13 09:14:59,10.07,66.72,4.17, , , 
2020-06-13 09:19:59,10.15,66.01,4.10, , , 
2020-06-13 09:24:59,10.34,66.72,4.43, , , 
2020-06-13 09:29:59,10.46,68.91,5.01, , , 
2020-06-13 09:34:59,10.57,69.58,5.25, , , 
2020-06-13 09:39:59,10.74,66.11,4.68, , , 
2020-06-13 09:44:59,10.96,68.69,5.44, , , 
2020-06-13 09:49:59,11.08,69.42,5.70, , , 
2020-06-13 09:54:59,11.13,68.09,5.48, , , 
2020-06-13 09:59:59,11.31,67.33,5.49, , , 
2020-06-13 10:04:59,11.47,66.21,5.40, , , 
2020-06-13 10:09:59,11.51,64.69,5.10, , , 
2020-06-13 10:14:59,11.42,65.69,5.24, , , 
2020-06-13 10:19:59,11.48,62.81,4.66, , , 
2020-06-13 10:24:59,11.90,65.42,5.64, , , 
2020-06-13 10:29:59,12.64,62.52,5.69, , , 
2020-06-13 10:34:59,13.18,57.41,4.96, , , 
2020-06-13 10:39:59,13.63,56.41,5.13, , , 
2020-06-13 10:44:59,14.06,53.44,4.76, , , 
2020-06-13 10:49:59,14.47,53.83,5.24, , , 
2020-06-13 10:54:59,14.89,51.60,5.03, , , 
2020-06-13 10:59:59,15.23,51.80,5.39, , , 
2020-06-13 11:04:59,15.63,51.73,5.75, , , 
2020-06-13 11:09:59,15.90,48.57,5.09, , , 
2020-06-13 11:14:59,15.99,50.17,5.63, , , 
2020-06-13 11:19:59,16.21,47.83,5.15, , , 
2020-06-13 11:24:59,16.29,48.66,5.47, , , 
2020-06-13 11:29:59,16.24,49.26,5.60, , , 
2020-06-13 11:34:59,16.37,48.71,5.57, , , 
2020-06-13 11:39:59,16.62,48.73,5.80, , , 
2020-06-13 11:44:59,16.80,48.68,5.95, , , 
2020-06-13 11:49:59,16.87,45.06,4.90, , , 
2020-06-13 11:54:59,16.92,48.13,5.89, , , 
2020-06-13 11:59:59,17.22,46.00,5.52, , , 
2020-06-13 12:04:59,17.41,46.41,5.82, , , 
2020-06-13 12:09:59,17.37,45.57,5.52, , , 
2020-06-13 12:14:59,17.43,49.61,6.80, , , 
2020-06-13 12:19:59,17.51,46.89,6.06, , , 
2020-06-13 12:24:59,17.47,46.43,5.88, , , 
2020-06-13 12:29:59,18.13,43.11,5.41, , , 
2020-06-13 12:34:59,18.22,43.84,5.73, , , 
2020-06-13 12:39:59,18.53,42.55,5.58, , , 
2020-06-13 12:44:59,17.96,44.16,5.60, , , 
2020-06-13 12:49:59,17.67,42.84,4.90, , , 
2020-06-13 12:54:59,17.43,46.63,5.90, , , 
2020-06-13 12:59:59,17.99,42.78,5.17, , , 
2020-06-13 13:04:59,18.62,45.96,6.77, , , 
2020-06-13 13:09:59,19.38,40.29,5.55, , , 
2020-06-13 13:14:59,19.32,42.22,6.18, , , 
2020-06-13 13:19:59,20.29,42.52,7.15, , , 
2020-06-13 13:24:59,20.58,38.03,5.79, , , 
2020-06-13 13:29:59,20.57,39.20,6.22, , , 
2020-06-13 13:34:59,20.04,37.89,5.26, , , 
2020-06-13 13:39:59,19.35,43.17,6.53, , , 
2020-06-13 13:44:59,20.45,36.37,5.04, , , 
2020-06-13 13:49:59,21.48,39.47,7.14, , , 
2020-06-13 13:54:59,20.61,36.18,5.10, , , 
2020-06-13 13:59:59,20.45,40.20,6.48, , , 
2020-06-13 14:04:59,21.05,38.27,6.31, , , 
2020-06-13 14:09:59,21.27,36.71,5.89, , , 
2020-06-13 14:14:59,19.97,36.12,4.51, , , 
2020-06-13 14:19:59,18.72,38.98,4.49, , , 
2020-06-13 14:24:59,17.65,40.40,4.04, , , 
2020-06-13 14:29:59,16.91,41.55,3.78, , , 
2020-06-13 14:34:59,16.30,42.35,3.50, , , 
2020-06-13 14:39:59,15.85,43.66,3.52, , , 
2020-06-13 14:44:59,15.27,42.41,2.59, , , 
2020-06-13 14:49:59,13.59,54.19,4.52, , , 
2020-06-13 14:54:59,11.27,61.82,4.23, , , 
2020-06-13 14:59:59,10.70,59.58,3.17, , , 
2020-06-13 15:04:59,10.70,68.36,5.12, , , 
2020-06-13 15:09:59,10.88,72.95,6.24, , , 
2020-06-13 15:14:59,11.91,75.59,7.75, , , 
2020-06-13 15:19:59,12.62,61.20,5.36, , , 
2020-06-13 15:24:59,12.97,58.58,5.06, , , 
2020-06-13 15:29:59,13.77,56.46,5.28, , , 
2020-06-13 15:34:59,14.52,58.49,6.49, , , 
2020-06-13 15:39:59,15.28,55.94,6.56, , , 
2020-06-13 15:44:59,16.03,55.20,7.06, , , 
2020-06-13 15:49:59,17.37,46.67,5.86, , , 
2020-06-13 15:54:59,18.07,41.48,4.80, , , 
2020-06-13 15:59:59,17.92,52.59,8.10, , , 
2020-06-13 16:04:59,19.28,44.14,6.79, , , 
2020-06-13 16:09:59,19.69,42.72,6.68, , , 
2020-06-13 16:14:59,20.10,46.13,8.18, , , 
2020-06-13 16:19:59,21.03,41.74,7.55, , , 
2020-06-13 16:24:59,20.58,37.53,5.60, , , 
2020-06-13 16:29:59,20.10,40.46,6.26, , , 
2020-06-13 16:34:59,19.30,42.91,6.40, , , 
2020-06-13 16:39:59,19.73,47.73,8.34, , , 
2020-06-13 16:44:59,21.22,44.62,8.71, , , 
2020-06-13 16:49:59,22.05,39.71,7.73, , , 
2020-06-13 16:54:59,22.83,36.15,7.06, , , 
2020-06-13 16:59:59,23.55,36.20,7.71, , , 
2020-06-13 17:04:59,23.80,36.12,7.90, , , 
2020-06-13 17:09:59,23.88,33.65,6.93, , , 
2020-06-13 17:14:59,23.65,31.06,5.57, , , 
2020-06-13 17:19:59,23.13,31.06,5.12, , , 
2020-06-13 17:24:59,22.60,31.38,4.80, , , 
2020-06-13 17:29:59,21.61,34.21,5.18, , , 
2020-06-13 17:34:59,21.04,32.74,4.05, , , 
2020-06-13 17:39:59,20.91,32.64,3.90, , , 
2020-06-13 17:44:59,20.65,34.06,4.28, , , 
2020-06-13 17:49:59,20.49,39.24,6.17, , , 
2020-06-13 17:54:59,21.02,35.50,5.19, , , 
2020-06-13 17:59:59,21.83,32.37,4.58, , , 
2020-06-13 18:04:59,21.28,30.62,3.31, , , 
2020-06-13 18:09:59,20.75,32.27,3.60, , , 
2020-06-13 18:14:59,20.17,33.70,3.70, , , 
2020-06-13 18:19:59,20.27,34.55,4.14, , , 
2020-06-13 18:24:59,21.62,34.75,5.41, , , 
2020-06-13 18:29:59,21.52,30.85,3.63, , , 
2020-06-13 18:34:59,20.72,32.92,3.85, , , 
2020-06-13 18:39:59,20.12,34.46,3.97, , , 
2020-06-13 18:44:59,20.55,32.05,3.32, , , 
2020-06-13 18:49:59,20.78,32.54,3.74, , , 
2020-06-13 18:54:59,20.87,33.47,4.22, , , 
2020-06-13 18:59:59,21.54,34.44,5.22, , , 
2020-06-13 19:04:59,22.68,31.56,4.96, , , 
2020-06-13 19:09:59,23.25,34.89,6.91, , , 
2020-06-13 19:14:59,22.82,28.57,3.66, , , 
2020-06-13 19:19:59,21.82,28.47,2.76, , , 
2020-06-13 19:24:59,21.33,30.00,3.06, , , 
2020-06-13 19:29:59,20.87,33.78,4.35, , , 
2020-06-13 19:34:59,20.21,30.66,2.41, , , 
2020-06-13 19:39:59,19.57,32.64,2.72, , , 
2020-06-13 19:44:59,18.70,35.32,3.08, , , 
2020-06-13 19:49:59,18.18,37.28,3.37, , , 
2020-06-13 19:54:59,17.64,37.77,3.08, , , 
2020-06-13 19:59:59,17.14,40.04,3.46, , , 
2020-06-13 20:04:59,16.66,41.40,3.50, , , 
2020-06-13 20:09:59,16.21,43.35,3.75, , , 
2020-06-13 20:14:59,15.69,41.95,2.81, , , 
2020-06-13 20:19:59,15.37,42.61,2.74, , , 
2020-06-13 20:24:59,15.11,43.58,2.82, , , 
2020-06-13 20:29:59,14.85,43.65,2.61, , , 
2020-06-13 20:34:59,14.33,45.18,2.62, , , 
2020-06-13 20:39:59,13.83,46.26,2.50, , , 
2020-06-13 20:44:59,13.24,55.40,4.51, , , 
2020-06-13 20:49:59,11.63,60.83,4.34, , , 
2020-06-13 20:54:59,12.04,65.42,5.77, , , 
2020-06-13 20:59:59,12.15,61.75,5.04, , , 
2020-06-13 21:04:59,11.45,62.49,4.55, , , 
2020-06-13 21:09:59,10.96,64.03,4.43, , , 
2020-06-13 21:14:59,10.59,69.98,5.36, , , 
2020-06-13 21:19:59,10.04,77.60,6.31, , , 
2020-06-13 21:24:59,9.62,81.50,6.62, , , 
2020-06-13 21:29:59,9.29,81.91,6.36, , , 
2020-06-13 21:34:59,8.95,83.64,6.34, , , 
2020-06-13 21:39:59,8.73,85.12,6.38, , , 
2020-06-13 21:44:59,8.55,86.54,6.44, , , 
2020-06-13 21:49:59,8.41,87.22,6.41, , , 
2020-06-13 21:54:59,8.27,89.05,6.58, , , 
2020-06-13 21:59:59,8.19,88.31,6.38, , , 
2020-06-13 22:04:59,8.12,86.84,6.07, , , 
2020-06-13 22:09:59,8.14,86.44,6.02, , , 
2020-06-13 22:14:59,8.12,85.47,5.84, , , 
2020-06-13 22:19:59,8.05,85.98,5.86, , , 
2020-06-13 22:24:59,8.03,87.59,6.10, , , 
2020-06-13 22:29:59,7.98,88.78,6.25, , , 
2020-06-13 22:34:59,7.97,89.92,6.42, , , 
2020-06-13 22:39:59,7.88,89.06,6.20, , , 
2020-06-13 22:44:59,7.77,89.34,6.14, , , 
2020-06-13 22:49:59,7.68,88.43,5.89, , , 
2020-06-13 22:54:59,7.60,88.88,5.89, , , 
2020-06-13 22:59:59,7.49,89.25,5.85, , , 
2020-06-13 23:04:59,7.45,89.61,5.86, , , 
2020-06-13 23:09:59,7.41,88.83,5.69, , , 
2020-06-13 23:14:59,7.41,88.96,5.71, , , 
2020-06-13 23:19:59,7.35,90.79,5.96, , , 
2020-06-13 23:24:59,7.31,90.48,5.86, , , 
2020-06-13 23:29:59,7.31,90.41,5.85, , , 
2020-06-13 23:34:59,7.38,90.57,5.94, , , 
2020-06-13 23:39:59,7.42,90.48,5.97, , , 
2020-06-13 23:44:59,7.48,89.51,5.88, , , 
2020-06-13 23:49:59,7.52,89.90,5.97, , , 
2020-06-13 23:54:59,7.43,90.06,5.91, , , 
2020-06-13 23:59:59,7.45,90.71,6.04, , , 
2020-06-14 00:04:59,7.33,91.21,6.00, , , 
2020-06-14 00:09:59,7.28,90.54,5.84, , , 
2020-06-14 00:14:59,7.30,90.62,5.88, , , 
2020-06-14 00:19:59,7.28,90.34,5.81, , , 
2020-06-14 00:24:59,7.29,90.24,5.81, , , 
2020-06-14 00:29:59,7.35,89.87,5.81, , , 
2020-06-14 00:34:59,7.38,89.26,5.73, , , 
2020-06-14 00:39:59,7.34,89.35,5.71, , , 
2020-06-14 00:44:59,7.27,89.57,5.68, , , 
2020-06-14 00:49:59,7.23,89.61,5.64, , , 
2020-06-14 00:54:59,7.12,89.71,5.55, , , 
2020-06-14 00:59:59,7.10,89.23,5.45, , , 
2020-06-14 01:04:59,7.10,89.44,5.49, , , 
2020-06-14 01:09:59,7.11,89.86,5.56, , , 
2020-06-14 01:14:59,7.13,89.02,5.45, , , 
2020-06-14 01:19:59,7.22,89.06,5.54, , , 
2020-06-14 01:24:59,7.09,90.24,5.60, , , 
2020-06-14 01:29:59,7.04,91.39,5.74, , , 
2020-06-14 01:34:59,7.01,90.19,5.52, , , 
2020-06-14 01:39:59,7.04,91.15,5.71, , , 
2020-06-14 01:44:59,7.04,91.77,5.80, , , 
2020-06-14 01:49:59,7.02,91.65,5.76, , , 
2020-06-14 01:54:59,7.01,92.05,5.82, , , 
2020-06-14 01:59:59,7.04,91.20,5.71, , , 
2020-06-14 02:04:59,7.08,90.50,5.63, , , 
2020-06-14 02:09:59,7.08,89.76,5.52, , , 
2020-06-14 02:14:59,7.03,89.96,5.50, , , 
2020-06-14 02:19:59,7.05,89.31,5.42, , , 
2020-06-14 02:24:59,7.09,88.86,5.38, , , 
2020-06-14 02:29:59,7.04,89.49,5.44, , , 
2020-06-14 02:34:59,6.94,90.07,5.43, , , 
2020-06-14 02:39:59,6.90,89.80,5.35, , , 
2020-06-14 02:44:59,6.87,87.69,4.98, , , 
2020-06-14 02:49:59,6.89,88.19,5.08, , , 
2020-06-14 02:54:59,6.78,88.89,5.08, , , 
2020-06-14 02:59:59,6.78,88.92,5.08, , , 
2020-06-14 03:04:59,6.76,88.91,5.07, , , 
2020-06-14 03:09:59,6.74,89.17,5.09, , , 
2020-06-14 03:14:59,6.69,89.72,5.13, , , 
2020-06-14 03:19:59,6.60,89.58,5.02, , , 
2020-06-14 03:24:59,6.66,89.68,5.09, , , 
2020-06-14 03:29:59,6.64,89.43,5.03, , , 
2020-06-14 03:34:59,6.60,88.42,4.83, , , 
2020-06-14 03:39:59,6.61,89.18,4.97, , , 
2020-06-14 03:44:59,6.57,88.93,4.88, , , 
2020-06-14 03:49:59,6.59,88.71,4.87, , , 
2020-06-14 03:54:59,6.64,88.37,4.86, , , 
2020-06-14 03:59:59,6.63,88.20,4.82, , , 
2020-06-14 04:04:59,6.64,88.65,4.90, , , 
2020-06-14 04:09:59,6.60,87.91,4.75, , , 
2020-06-14 04:14:59,6.63,87.80,4.75, , , 
2020-06-14 04:19:59,6.57,87.70,4.68, , , 
2020-06-14 04:24:59,6.49,87.54,4.57, , , 
2020-06-14 04:29:59,6.50,88.22,4.70, , , 
2020-06-14 04:34:59,6.43,88.62,4.70, , , 
2020-06-14 04:39:59,6.48,87.72,4.59, , , 
2020-06-14 04:44:59,6.39,87.62,4.49, , , 
2020-06-14 04:49:59,6.22,88.60,4.48, , , 
2020-06-14 04:54:59,6.13,89.08,4.47, , , 
2020-06-14 04:59:59,6.02,89.37,4.41, , , 
2020-06-14 05:04:59,5.84,90.12,4.35, , , 
2020-06-14 05:09:59,5.84,90.56,4.42, , , 
2020-06-14 05:14:59,5.85,90.63,4.44, , , 
2020-06-14 05:19:59,5.89,90.29,4.42, , , 
2020-06-14 05:24:59,5.87,90.45,4.44, , , 
2020-06-14 05:29:59,5.84,90.93,4.48, , , 
2020-06-14 05:34:59,5.85,91.01,4.50, , , 
2020-06-14 05:39:59,5.87,91.33,4.58, , , 
2020-06-14 05:44:59,5.87,91.24,4.56, , , 
2020-06-14 05:49:59,5.76,91.25,4.45, , , 
2020-06-14 05:54:59,5.69,91.94,4.49, , , 
2020-06-14 05:59:59,5.65,91.96,4.45, , , 
2020-06-14 06:04:59,5.77,91.48,4.49, , , 
2020-06-14 06:09:59,5.68,91.16,4.36, , , 
2020-06-14 06:14:59,5.78,90.60,4.37, , , 
2020-06-14 06:19:59,5.71,90.62,4.30, , , 
2020-06-14 06:24:59,5.60,90.78,4.21, , , 
2020-06-14 06:29:59,5.53,91.00,4.18, , , 
2020-06-14 06:34:59,5.49,90.97,4.14, , , 
2020-06-14 06:39:59,5.28,91.38,4.00, , , 
2020-06-14 06:44:59,5.30,91.90,4.09, , , 
2020-06-14 06:49:59,5.41,91.34,4.12, , , 
2020-06-14 06:54:59,5.45,90.94,4.09, , , 
2020-06-14 06:59:59,5.31,91.08,3.97, , , 
2020-06-14 07:04:59,5.18,91.84,3.96, , , 
2020-06-14 07:09:59,4.96,91.67,3.72, , , 
2020-06-14 07:14:59,4.88,92.76,3.81, , , 
2020-06-14 07:19:59,4.89,93.29,3.90, , , 
2020-06-14 07:24:59,4.98,92.55,3.88, , , 
2020-06-14 07:29:59,5.04,92.39,3.91, , , 
2020-06-14 07:34:59,5.24,91.26,3.94, , , 
2020-06-14 07:39:59,5.36,90.81,3.98, , , 
2020-06-14 07:44:59,5.33,90.81,3.95, , , 
2020-06-14 07:49:59,5.19,91.04,3.85, , , 
2020-06-14 07:54:59,5.06,91.74,3.83, , , 
2020-06-14 07:59:59,4.95,91.88,3.75, , , 
2020-06-14 08:04:59,4.86,92.48,3.74, , , 
2020-06-14 08:09:59,4.82,93.04,3.80, , , 
2020-06-14 08:14:59,4.86,93.21,3.85, , , 
2020-06-14 08:19:59,4.91,93.08,3.89, , , 
2020-06-14 08:24:59,4.95,92.96,3.91, , , 
2020-06-14 08:29:59,5.02,92.95,3.97, , , 
2020-06-14 08:34:59,5.08,92.97,4.04, , , 
2020-06-14 08:39:59,5.18,92.96,4.14, , , 
2020-06-14 08:44:59,5.26,93.04,4.23, , , 
2020-06-14 08:49:59,5.37,93.11,4.35, , , 
2020-06-14 08:54:59,5.53,92.59,4.43, , , 
2020-06-14 08:59:59,5.66,92.78,4.59, , , 
2020-06-14 09:04:59,5.89,91.29,4.58, , , 
2020-06-14 09:09:59,6.06,91.69,4.81, , , 
2020-06-14 09:14:59,6.27,90.18,4.79, , , 
2020-06-14 09:19:59,6.49,88.78,4.78, , , 
2020-06-14 09:24:59,6.76,87.55,4.85, , , 
2020-06-14 09:29:59,6.86,86.39,4.75, , , 
2020-06-14 09:34:59,6.96,86.37,4.85, , , 
2020-06-14 09:39:59,7.01,86.54,4.93, , , 
2020-06-14 09:44:59,7.15,85.88,4.95, , , 
2020-06-14 09:49:59,7.40,86.17,5.25, , , 
2020-06-14 09:54:59,7.57,85.40,5.29, , , 
2020-06-14 09:59:59,7.78,86.38,5.66, , , 
2020-06-14 10:04:59,8.00,85.08,5.65, , , 
2020-06-14 10:09:59,8.30,84.84,5.91, , , 
2020-06-14 10:14:59,8.63,83.08,5.93, , , 
2020-06-14 10:19:59,9.03,79.77,5.73, , , 
2020-06-14 10:24:59,9.47,79.34,6.08, , , 
2020-06-14 10:29:59,9.86,76.71,5.98, , , 
2020-06-14 10:34:59,10.18,78.14,6.55, , , 
2020-06-14 10:39:59,10.70,75.65,6.59, , , 
2020-06-14 10:44:59,11.17,74.79,6.88, , , 
2020-06-14 10:49:59,11.46,71.74,6.55, , , 
2020-06-14 10:54:59,11.75,71.79,6.84, , , 
2020-06-14 10:59:59,12.26,67.95,6.53, , , 
2020-06-14 11:04:59,12.80,63.22,6.00, , , 
2020-06-14 11:09:59,13.15,62.52,6.16, , , 
2020-06-14 11:14:59,13.66,59.74,5.99, , , 
2020-06-14 11:19:59,13.98,58.23,5.92, , , 
2020-06-14 11:24:59,14.24,58.27,6.17, , , 
2020-06-14 11:29:59,14.59,55.25,5.73, , , 
2020-06-14 11:34:59,14.52,57.71,6.30, , , 
2020-06-14 11:39:59,14.87,55.39,6.03, , , 
2020-06-14 11:44:59,14.92,51.17,4.93, , , 
2020-06-14 11:49:59,15.07,56.61,6.53, , , 
2020-06-14 11:54:59,15.02,49.08,4.43, , , 
2020-06-14 11:59:59,15.23,52.61,5.62, , , 
2020-06-14 12:04:59,15.81,47.81,4.77, , , 
2020-06-14 12:09:59,16.08,45.94,4.46, , , 
2020-06-14 12:14:59,16.28,43.36,3.81, , , 
2020-06-14 12:19:59,15.93,43.93,3.69, , , 
2020-06-14 12:24:59,15.86,48.46,5.02, , , 
2020-06-14 12:29:59,16.49,47.20,5.22, , , 
2020-06-14 12:34:59,16.84,43.28,4.29, , , 
2020-06-14 12:39:59,16.66,42.68,3.94, , , 
2020-06-14 12:44:59,16.54,41.52,3.43, , , 
2020-06-14 12:49:59,16.67,43.12,4.09, , , 
2020-06-14 12:54:59,16.62,40.04,2.99, , , 
2020-06-14 12:59:59,17.02,38.13,2.66, , , 
2020-06-14 13:04:59,17.10,36.23,2.02, , , 
2020-06-14 13:09:59,16.98,37.20,2.28, , , 
2020-06-14 13:14:59,17.14,32.32,0.46, , , 
2020-06-14 13:19:59,17.30,33.25,0.99, , , 
2020-06-14 13:24:59,17.39,34.43,1.56, , , 
2020-06-14 13:29:59,17.30,34.16,1.37, , , 
2020-06-14 13:34:59,17.51,38.75,3.33, , , 
2020-06-14 13:39:59,17.56,31.53,0.49, , , 
2020-06-14 13:44:59,17.95,31.86,0.97, , , 
2020-06-14 13:49:59,18.27,35.50,2.77, , , 
2020-06-14 13:54:59,18.21,33.24,1.79, , , 
2020-06-14 13:59:59,18.32,34.70,2.48, , , 
2020-06-14 14:04:59,18.85,34.47,2.86, , , 
2020-06-14 14:09:59,19.07,35.66,3.53, , , 
2020-06-14 14:14:59,19.70,39.01,5.38, , , 
2020-06-14 14:19:59,20.27,29.62,1.97, , , 
2020-06-14 14:24:59,20.41,29.91,2.23, , , 
2020-06-14 14:29:59,20.11,26.35,0.21, , , 
2020-06-14 14:34:59,19.79,27.05,0.29, , , 
2020-06-14 14:39:59,20.53,27.26,1.03, , , 
2020-06-14 14:44:59,20.96,26.88,1.21, , , 
2020-06-14 14:49:59,21.07,27.97,1.86, , , 
2020-06-14 14:54:59,21.25,28.61,2.33, , , 
2020-06-14 14:59:59,21.47,26.04,1.20, , , 
2020-06-14 15:04:59,21.43,25.83,1.05, , , 
2020-06-14 15:09:59,21.48,26.53,1.47, , , 
2020-06-14 15:14:59,21.27,25.67,0.83, , , 
2020-06-14 15:19:59,21.00,24.90,0.18, , , 
2020-06-14 15:24:59,21.42,33.44,4.68, , , 
2020-06-14 15:29:59,21.90,26.13,1.61, , , 
2020-06-14 15:34:59,22.16,27.86,2.73, , , 
2020-06-14 15:39:59,22.07,23.42,0.24, , , 
2020-06-14 15:44:59,21.99,23.79,0.39, , , 
2020-06-14 15:49:59,21.59,19.70,-2.52, , , 
2020-06-14 15:54:59,21.43,19.74,-2.62, , , 
2020-06-14 15:59:59,22.27,26.37,2.06, , , 
2020-06-14 16:04:59,22.68,20.45,-1.11, , , 
2020-06-14 16:09:59,23.05,25.56,2.28, , , 
2020-06-14 16:14:59,23.26,22.81,0.87, , , 
2020-06-14 16:19:59,22.97,21.24,-0.35, , , 
2020-06-14 16:24:59,23.27,25.84,2.62, , , 
2020-06-14 16:29:59,23.41,22.88,1.04, , , 
2020-06-14 16:34:59,22.86,26.42,2.59, , , 
2020-06-14 16:39:59,22.66,27.13,2.79, , , 
2020-06-14 16:44:59,23.00,25.68,2.31, , , 
2020-06-14 16:49:59,23.23,26.44,2.91, , , 
2020-06-14 16:54:59,22.78,25.38,1.95, , , 
2020-06-14 16:59:59,22.99,26.12,2.54, , , 
2020-06-14 17:04:59,23.13,29.37,4.32, , , 
2020-06-14 17:09:59,23.13,20.59,-0.64, , , 
2020-06-14 17:14:59,22.91,21.73,-0.09, , , 
2020-06-14 17:19:59,23.56,25.36,2.61, , , 
2020-06-14 17:24:59,23.40,24.24,1.84, , , 
2020-06-14 17:29:59,23.51,22.95,1.17, , , 
2020-06-14 17:34:59,23.47,23.74,1.61, , , 
2020-06-14 17:39:59,23.98,21.58,0.70, , , 
2020-06-14 17:44:59,23.81,25.37,2.82, , , 
2020-06-14 17:49:59,23.91,21.81,0.80, , , 
2020-06-14 17:54:59,23.74,26.06,3.14, , , 
2020-06-14 17:59:59,24.57,23.44,2.35, , , 
2020-06-14 18:04:59,24.28,24.72,2.86, , , 
2020-06-14 18:09:59,24.48,21.51,1.08, , , 
2020-06-14 18:14:59,23.72,20.59,-0.15, , , 
2020-06-14 18:19:59,23.41,17.63,-2.52, , , 
2020-06-14 18:24:59,23.42,23.36,1.34, , , 
2020-06-14 18:29:59,23.35,18.92,-1.62, , , 
2020-06-14 18:34:59,23.39,23.63,1.48, , , 
2020-06-14 18:39:59,23.58,21.52,0.33, , , 
2020-06-14 18:44:59,23.46,21.14,-0.01, , , 
2020-06-14 18:49:59,23.53,21.69,0.40, , , 
2020-06-14 18:54:59,23.91,19.15,-0.99, , , 
2020-06-14 18:59:59,23.58,22.60,1.01, , , 
2020-06-14 19:04:59,24.02,19.93,-0.36, , , 
2020-06-14 19:09:59,24.34,21.08,0.68, , , 
2020-06-14 19:14:59,23.82,20.21,-0.33, , , 
2020-06-14 19:19:59,23.41,18.07,-2.19, , , 
2020-06-14 19:24:59,23.06,16.26,-3.89, , , 
2020-06-14 19:29:59,23.35,19.38,-1.29, , , 
2020-06-14 19:34:59,24.16,26.43,3.70, , , 
2020-06-14 19:39:59,24.64,17.80,-1.39, , , 
2020-06-14 19:44:59,23.61,17.34,-2.58, , , 
2020-06-14 19:49:59,23.24,18.51,-2.01, , , 
2020-06-14 19:54:59,22.87,20.13,-1.16, , , 
2020-06-14 19:59:59,22.98,19.42,-1.56, , , 
2020-06-14 20:04:59,22.64,16.20,-4.28, , , 
2020-06-14 20:09:59,21.75,15.98,-5.18, , , 
2020-06-14 20:14:59,21.87,19.31,-2.56, , , 
2020-06-14 20:19:59,21.90,16.40,-4.71, , , 
2020-06-14 20:24:59,21.60,18.47,-3.37, , , 
2020-06-14 20:29:59,22.12,20.60,-1.47, , , 
2020-06-14 20:34:59,22.01,18.48,-3.03, , , 
2020-06-14 20:39:59,21.78,19.00,-2.85, , , 
2020-06-14 20:44:59,21.85,15.30,-5.66, , , 
2020-06-14 20:49:59,21.96,18.56,-3.01, , , 
2020-06-14 20:54:59,21.92,18.62,-3.00, , , 
2020-06-14 20:59:59,22.01,17.87,-3.49, , , 
2020-06-14 21:04:59,21.76,18.28,-3.39, , , 
2020-06-14 21:09:59,21.36,18.78,-3.35, , , 
2020-06-14 21:14:59,21.25,21.49,-1.62, , , 
2020-06-14 21:19:59,20.54,19.21,-3.72, , , 
2020-06-14 21:24:59,18.68,18.01,-6.09, , , 
2020-06-14 21:29:59,17.23,21.21,-5.15, , , 
2020-06-14 21:34:59,15.96,26.09,-3.47, , , 
2020-06-14 21:39:59,14.55,23.70,-5.93, , , 
2020-06-14 21:44:59,13.99,30.29,-3.17, , , 
2020-06-14 21:49:59,13.16,25.45,-6.19, , , 
2020-06-14 21:54:59,13.26,25.51,-6.07, , , 
2020-06-14 21:59:59,12.88,29.89,-4.31, , , 
2020-06-14 22:04:59,12.10,33.87,-3.33, , , 
2020-06-14 22:09:59,11.37,37.84,-2.49, , , 
2020-06-14 22:14:59,10.60,40.89,-2.13, , , 
2020-06-14 22:19:59,9.98,42.01,-2.32, , , 
2020-06-14 22:24:59,9.31,45.19,-1.95, , , 
2020-06-14 22:29:59,8.79,46.43,-2.06, , , 
2020-06-14 22:34:59,8.43,46.41,-2.39, , , 
2020-06-14 22:39:59,8.08,48.51,-2.11, , , 
2020-06-14 22:44:59,7.76,50.18,-1.95, , , 
2020-06-14 22:49:59,7.38,50.58,-2.20, , , 
2020-06-14 22:54:59,7.15,51.58,-2.14, , , 
