Serial Number:20638359 --

"Date Time, GMT -0400","Temp, (*C)","RH, (%)","DewPt, (*C)","EOF"
2020-06-18 22:34:30,9.14,38.25,-4.34, 
2020-06-18 22:35:30,9.09,38.81,-4.19, 
2020-06-18 22:36:30,9.09,38.59,-4.26, 
2020-06-18 22:37:30,9.07,35.95,-5.22, 
2020-06-18 22:38:30,9.06,37.02,-4.84, 
2020-06-18 22:39:30,9.09,36.46,-5.01, 
2020-06-18 22:40:30,9.09,36.51,-4.99, 
2020-06-18 22:41:30,9.07,36.76,-4.92, 
2020-06-18 22:42:30,9.07,36.34,-5.08, 
2020-06-18 22:43:30,9.08,36.44,-5.03, 
2020-06-18 22:44:30,9.14,38.65,-4.20, 
2020-06-18 22:45:30,9.07,35.75,-5.29, 
2020-06-18 22:46:30,9.06,38.50,-4.32, 
2020-06-18 22:47:30,9.05,37.26,-4.77, 
2020-06-18 22:48:30,9.02,37.73,-4.63, 
2020-06-18 22:49:30,8.97,37.43,-4.77, 
2020-06-18 22:50:30,8.94,37.04,-4.94, 
2020-06-18 22:51:30,8.94,38.28,-4.50, 
2020-06-18 22:52:30,8.90,37.54,-4.80, 
2020-06-18 22:53:30,8.89,36.86,-5.05, 
2020-06-18 22:54:30,8.85,36.85,-5.09, 
2020-06-18 22:55:30,8.86,36.64,-5.16, 
2020-06-18 22:56:30,8.80,36.72,-5.18, 
2020-06-18 22:57:30,8.76,36.41,-5.33, 
2020-06-18 22:58:30,8.76,38.63,-4.55, 
2020-06-18 22:59:30,8.75,37.42,-4.98, 
2020-06-18 23:00:30,8.74,37.33,-5.02, 
2020-06-18 23:01:30,8.74,36.69,-5.24, 
2020-06-18 23:02:30,8.73,37.29,-5.04, 
2020-06-18 23:03:30,8.74,37.18,-5.07, 
2020-06-18 23:04:30,8.72,37.14,-5.10, 
2020-06-18 23:05:30,8.70,37.65,-4.94, 
2020-06-18 23:06:30,8.66,37.04,-5.19, 
2020-06-18 23:07:30,8.68,37.85,-4.88, 
2020-06-18 23:08:30,8.65,38.72,-4.61, 
2020-06-18 23:09:30,8.64,37.76,-4.95, 
2020-06-18 23:10:30,8.64,36.56,-5.38, 
2020-06-18 23:11:30,8.62,37.06,-5.22, 
2020-06-18 23:12:30,8.63,37.24,-5.14, 
2020-06-18 23:13:30,8.67,36.30,-5.44, 
2020-06-18 23:14:30,8.63,36.58,-5.38, 
2020-06-18 23:15:30,8.66,37.28,-5.10, 
2020-06-18 23:16:30,8.64,38.03,-4.86, 
2020-06-18 23:17:30,8.65,36.64,-5.34, 
2020-06-18 23:18:30,8.62,37.02,-5.23, 
2020-06-18 23:19:30,8.63,37.27,-5.13, 
2020-06-18 23:20:30,8.64,37.52,-5.04, 
2020-06-18 23:21:30,8.62,38.76,-4.63, 
2020-06-18 23:22:30,8.61,40.54,-4.04, 
2020-06-18 23:23:30,8.59,38.02,-4.91, 
2020-06-18 23:24:30,8.58,39.53,-4.40, 
2020-06-18 23:25:30,8.60,40.33,-4.12, 
2020-06-18 23:26:30,8.56,40.47,-4.11, 
2020-06-18 23:27:30,8.57,40.07,-4.23, 
2020-06-18 23:28:30,8.59,41.53,-3.74, 
2020-06-18 23:29:30,8.60,43.74,-3.04, 
2020-06-18 23:30:30,8.63,43.42,-3.10, 
2020-06-18 23:31:30,8.62,44.58,-2.76, 
2020-06-18 23:32:30,8.60,44.25,-2.88, 
2020-06-18 23:33:30,8.59,43.92,-2.99, 
2020-06-18 23:34:30,8.56,44.59,-2.82, 
2020-06-18 23:35:30,8.57,43.89,-3.02, 
2020-06-18 23:36:30,8.51,45.02,-2.73, 
2020-06-18 23:37:30,8.49,45.84,-2.50, 
2020-06-18 23:38:30,8.45,45.30,-2.70, 
2020-06-18 23:39:30,8.44,44.98,-2.81, 
2020-06-18 23:40:30,8.39,45.03,-2.83, 
2020-06-18 23:41:30,8.38,45.23,-2.78, 
2020-06-18 23:42:30,8.35,45.32,-2.78, 
2020-06-18 23:43:30,8.34,45.30,-2.80, 
2020-06-18 23:44:30,8.33,46.00,-2.60, 
2020-06-18 23:45:30,8.29,45.96,-2.65, 
2020-06-18 23:46:30,8.28,46.12,-2.62, 
2020-06-18 23:47:30,8.26,45.28,-2.88, 
2020-06-18 23:48:30,8.27,46.15,-2.62, 
2020-06-18 23:49:30,8.22,46.66,-2.51, 
2020-06-18 23:50:30,8.17,46.14,-2.71, 
2020-06-18 23:51:30,8.15,49.28,-1.84, 
2020-06-18 23:52:30,8.14,49.32,-1.84, 
2020-06-18 23:53:30,8.08,49.33,-1.89, 
2020-06-18 23:54:30,8.04,50.16,-1.70, 
2020-06-18 23:55:30,8.03,50.33,-1.66, 
2020-06-18 23:56:30,7.98,50.43,-1.69, 
2020-06-18 23:57:30,7.97,51.00,-1.54, 
2020-06-18 23:58:30,7.92,51.26,-1.51, 
2020-06-18 23:59:30,7.88,51.05,-1.61, 
2020-06-19 00:00:30,7.86,51.25,-1.58, 
2020-06-19 00:01:30,7.79,51.39,-1.60, 
2020-06-19 00:02:30,7.79,51.09,-1.68, 
2020-06-19 00:03:30,7.77,51.47,-1.60, 
2020-06-19 00:04:30,7.74,51.62,-1.59, 
2020-06-19 00:05:30,7.71,51.75,-1.58, 
2020-06-19 00:06:30,7.69,52.15,-1.50, 
2020-06-19 00:07:30,7.65,52.06,-1.55, 
2020-06-19 00:08:30,7.59,51.94,-1.64, 
2020-06-19 00:09:30,7.55,52.16,-1.62, 
2020-06-19 00:10:30,7.48,52.38,-1.63, 
2020-06-19 00:11:30,7.43,52.58,-1.62, 
2020-06-19 00:12:30,7.40,52.90,-1.57, 
2020-06-19 00:13:30,7.31,52.96,-1.64, 
2020-06-19 00:14:30,7.28,53.32,-1.58, 
2020-06-19 00:15:30,7.19,53.83,-1.53, 
2020-06-19 00:16:30,7.14,53.70,-1.61, 
2020-06-19 00:17:30,7.08,53.80,-1.64, 
2020-06-19 00:18:30,7.03,54.01,-1.63, 
2020-06-19 00:19:30,6.95,54.20,-1.66, 
2020-06-19 00:20:30,6.91,54.48,-1.62, 
2020-06-19 00:21:30,6.85,55.01,-1.55, 
2020-06-19 00:22:30,6.82,54.82,-1.63, 
2020-06-19 00:23:30,6.76,54.96,-1.64, 
2020-06-19 00:24:30,6.74,55.08,-1.63, 
2020-06-19 00:25:30,6.69,55.27,-1.64, 
2020-06-19 00:26:30,6.68,55.25,-1.65, 
2020-06-19 00:27:30,6.58,55.07,-1.79, 
2020-06-19 00:28:30,6.59,55.02,-1.79, 
2020-06-19 00:29:30,6.60,54.79,-1.84, 
2020-06-19 00:30:30,6.58,55.14,-1.77, 
2020-06-19 00:31:30,6.54,55.51,-1.72, 
2020-06-19 00:32:30,6.55,55.57,-1.69, 
2020-06-19 00:33:30,6.52,55.74,-1.68, 
2020-06-19 00:34:30,6.49,55.89,-1.68, 
2020-06-19 00:35:30,6.45,55.95,-1.69, 
2020-06-19 00:36:30,6.44,56.04,-1.68, 
2020-06-19 00:37:30,6.42,56.15,-1.67, 
2020-06-19 00:38:30,6.40,56.22,-1.68, 
2020-06-19 00:39:30,6.38,56.31,-1.68, 
2020-06-19 00:40:30,6.34,56.08,-1.77, 
2020-06-19 00:41:30,6.35,56.37,-1.69, 
2020-06-19 00:42:30,6.35,56.49,-1.66, 
2020-06-19 00:43:30,6.31,56.54,-1.68, 
2020-06-19 00:44:30,6.33,56.63,-1.65, 
2020-06-19 00:45:30,6.31,56.63,-1.66, 
2020-06-19 00:46:30,6.30,56.03,-1.81, 
2020-06-19 00:47:30,6.34,55.89,-1.82, 
2020-06-19 00:48:30,6.34,55.00,-2.03, 
2020-06-19 00:49:30,6.41,54.57,-2.07, 
2020-06-19 00:50:30,6.46,54.23,-2.11, 
2020-06-19 00:51:30,6.49,54.20,-2.09, 
2020-06-19 00:52:30,6.54,54.36,-2.00, 
2020-06-19 00:53:30,6.61,53.89,-2.05, 
2020-06-19 00:54:30,6.58,53.44,-2.19, 
2020-06-19 00:55:30,6.64,53.76,-2.06, 
2020-06-19 00:56:30,6.66,54.52,-1.85, 
2020-06-19 00:57:30,6.68,55.97,-1.48, 
2020-06-19 00:58:30,6.68,56.01,-1.47, 
2020-06-19 00:59:30,6.66,56.58,-1.35, 
2020-06-19 01:00:30,6.63,55.89,-1.55, 
2020-06-19 01:01:30,6.61,56.51,-1.41, 
2020-06-19 01:02:30,6.61,56.84,-1.33, 
2020-06-19 01:03:30,6.58,55.50,-1.68, 
2020-06-19 01:04:30,6.57,56.77,-1.38, 
2020-06-19 01:05:30,6.57,55.86,-1.60, 
2020-06-19 01:06:30,6.56,55.28,-1.76, 
2020-06-19 01:07:30,6.55,54.87,-1.87, 
2020-06-19 01:08:30,6.55,55.83,-1.63, 
2020-06-19 01:09:30,6.55,55.17,-1.79, 
2020-06-19 01:10:30,6.50,55.26,-1.82, 
2020-06-19 01:11:30,6.51,55.39,-1.78, 
2020-06-19 01:12:30,6.51,57.38,-1.30, 
2020-06-19 01:13:30,6.48,57.39,-1.33, 
2020-06-19 01:14:30,6.46,57.73,-1.26, 
2020-06-19 01:15:30,6.43,57.42,-1.36, 
2020-06-19 01:16:30,6.42,59.22,-0.95, 
2020-06-19 01:17:30,6.39,57.98,-1.27, 
2020-06-19 01:18:30,6.36,57.85,-1.33, 
2020-06-19 01:19:30,6.33,55.95,-1.81, 
2020-06-19 01:20:30,6.29,57.46,-1.48, 
2020-06-19 01:21:30,6.29,58.03,-1.35, 
2020-06-19 01:22:30,6.30,57.45,-1.47, 
2020-06-19 01:23:30,6.27,54.08,-2.32, 
2020-06-19 01:24:30,6.29,56.89,-1.62, 
2020-06-19 01:25:30,6.30,58.46,-1.24, 
2020-06-19 01:26:30,6.33,58.35,-1.24, 
2020-06-19 01:27:30,6.31,56.94,-1.58, 
2020-06-19 01:28:30,6.33,57.40,-1.47, 
2020-06-19 01:29:30,6.30,57.06,-1.57, 
2020-06-19 01:30:30,6.30,57.62,-1.43, 
2020-06-19 01:31:30,6.30,57.14,-1.55, 
2020-06-19 01:32:30,6.27,58.00,-1.37, 
2020-06-19 01:33:30,6.27,59.40,-1.05, 
2020-06-19 01:34:30,6.24,58.53,-1.28, 
2020-06-19 01:35:30,6.25,56.84,-1.67, 
2020-06-19 01:36:30,6.19,57.30,-1.62, 
2020-06-19 01:37:30,6.15,58.25,-1.43, 
2020-06-19 01:38:30,6.13,58.10,-1.48, 
2020-06-19 01:39:30,6.07,57.83,-1.61, 
2020-06-19 01:40:30,6.06,57.59,-1.67, 
2020-06-19 01:41:30,6.04,59.33,-1.29, 
2020-06-19 01:42:30,5.99,60.13,-1.15, 
2020-06-19 01:43:30,5.94,58.03,-1.68, 
2020-06-19 01:44:30,5.94,58.89,-1.48, 
2020-06-19 01:45:30,5.87,58.84,-1.55, 
2020-06-19 01:46:30,5.82,58.66,-1.64, 
2020-06-19 01:47:30,5.79,59.09,-1.58, 
2020-06-19 01:48:30,5.71,59.36,-1.59, 
2020-06-19 01:49:30,5.63,59.58,-1.62, 
2020-06-19 01:50:30,5.54,58.34,-1.98, 
2020-06-19 01:51:30,5.53,58.81,-1.88, 
2020-06-19 01:52:30,5.49,59.85,-1.68, 
2020-06-19 01:53:30,5.48,60.55,-1.54, 
2020-06-19 01:54:30,5.46,60.09,-1.66, 
2020-06-19 01:55:30,5.43,60.64,-1.56, 
2020-06-19 01:56:30,5.39,60.66,-1.59, 
2020-06-19 01:57:30,5.40,58.33,-2.12, 
2020-06-19 01:58:30,5.43,58.95,-1.94, 
2020-06-19 01:59:30,5.45,59.51,-1.80, 
2020-06-19 02:00:30,5.46,59.96,-1.69, 
2020-06-19 02:01:30,5.46,59.90,-1.70, 
2020-06-19 02:02:30,5.45,59.63,-1.77, 
2020-06-19 02:03:30,5.46,58.65,-1.99, 
2020-06-19 02:04:30,5.51,58.19,-2.05, 
2020-06-19 02:05:30,5.54,58.22,-2.01, 
2020-06-19 02:06:30,5.61,57.92,-2.02, 
2020-06-19 02:07:30,5.66,57.52,-2.06, 
2020-06-19 02:08:30,5.68,57.70,-2.00, 
2020-06-19 02:09:30,5.71,57.16,-2.09, 
2020-06-19 02:10:30,5.79,57.48,-1.95, 
2020-06-19 02:11:30,5.79,58.59,-1.69, 
2020-06-19 02:12:30,5.79,58.47,-1.72, 
2020-06-19 02:13:30,5.78,58.45,-1.73, 
2020-06-19 02:14:30,5.79,58.76,-1.65, 
2020-06-19 02:15:30,5.77,59.02,-1.61, 
2020-06-19 02:16:30,5.77,58.31,-1.78, 
2020-06-19 02:17:30,5.76,59.41,-1.53, 
2020-06-19 02:18:30,5.75,59.77,-1.46, 
2020-06-19 02:19:30,5.76,60.26,-1.34, 
2020-06-19 02:20:30,5.72,59.39,-1.57, 
2020-06-19 02:21:30,5.68,59.54,-1.57, 
2020-06-19 02:22:30,5.70,59.54,-1.55, 
2020-06-19 02:23:30,5.68,59.71,-1.53, 
2020-06-19 02:24:30,5.69,59.88,-1.49, 
2020-06-19 02:25:30,5.65,60.09,-1.48, 
2020-06-19 02:26:30,5.65,60.07,-1.48, 
2020-06-19 02:27:30,5.66,60.03,-1.48, 
2020-06-19 02:28:30,5.64,59.97,-1.52, 
2020-06-19 02:29:30,5.64,60.24,-1.46, 
2020-06-19 02:30:30,5.65,60.53,-1.38, 
2020-06-19 02:31:30,5.62,60.81,-1.35, 
2020-06-19 02:32:30,5.62,60.37,-1.45, 
2020-06-19 02:33:30,5.61,60.24,-1.48, 
2020-06-19 02:34:30,5.65,59.97,-1.51, 
2020-06-19 02:35:30,5.59,60.33,-1.48, 
2020-06-19 02:36:30,5.62,59.99,-1.53, 
2020-06-19 02:37:30,5.61,60.12,-1.51, 
2020-06-19 02:38:30,5.60,60.15,-1.52, 
2020-06-19 02:39:30,5.62,60.28,-1.47, 
2020-06-19 02:40:30,5.62,59.47,-1.65, 
2020-06-19 02:41:30,5.60,59.26,-1.72, 
2020-06-19 02:42:30,5.60,59.86,-1.58, 
2020-06-19 02:43:30,5.57,60.23,-1.52, 
2020-06-19 02:44:30,5.57,60.53,-1.45, 
2020-06-19 02:45:30,5.59,62.88,-0.92, 
2020-06-19 02:46:30,5.54,61.18,-1.34, 
2020-06-19 02:47:30,5.52,59.49,-1.74, 
2020-06-19 02:48:30,5.51,61.03,-1.40, 
2020-06-19 02:49:30,5.50,61.33,-1.34, 
2020-06-19 02:50:30,5.49,60.13,-1.62, 
2020-06-19 02:51:30,5.48,60.65,-1.51, 
2020-06-19 02:52:30,5.47,61.33,-1.37, 
2020-06-19 02:53:30,5.42,60.20,-1.67, 
2020-06-19 02:54:30,5.39,60.31,-1.67, 
2020-06-19 02:55:30,5.36,61.39,-1.46, 
2020-06-19 02:56:30,5.28,61.34,-1.54, 
2020-06-19 02:57:30,5.25,60.76,-1.70, 
2020-06-19 02:58:30,5.19,61.31,-1.64, 
2020-06-19 02:59:30,5.12,61.50,-1.66, 
2020-06-19 03:00:30,5.06,61.86,-1.64, 
2020-06-19 03:01:30,4.98,62.03,-1.68, 
2020-06-19 03:02:30,4.88,62.25,-1.73, 
2020-06-19 03:03:30,4.82,61.88,-1.86, 
2020-06-19 03:04:30,4.80,62.34,-1.78, 
2020-06-19 03:05:30,4.73,62.62,-1.79, 
2020-06-19 03:06:30,4.69,63.71,-1.59, 
2020-06-19 03:07:30,4.60,62.48,-1.94, 
2020-06-19 03:08:30,4.59,62.13,-2.03, 
2020-06-19 03:09:30,4.58,62.45,-1.97, 
2020-06-19 03:10:30,4.51,62.32,-2.06, 
2020-06-19 03:11:30,4.56,64.11,-1.63, 
2020-06-19 03:12:30,4.53,62.92,-1.91, 
2020-06-19 03:13:30,4.53,62.44,-2.01, 
2020-06-19 03:14:30,4.53,63.14,-1.86, 
2020-06-19 03:15:30,4.54,63.38,-1.80, 
2020-06-19 03:16:30,4.56,64.79,-1.49, 
2020-06-19 03:17:30,4.58,64.00,-1.64, 
2020-06-19 03:18:30,4.57,62.55,-1.96, 
2020-06-19 03:19:30,4.59,63.13,-1.81, 
2020-06-19 03:20:30,4.62,61.77,-2.08, 
2020-06-19 03:21:30,4.61,62.37,-1.96, 
2020-06-19 03:22:30,4.62,64.04,-1.59, 
2020-06-19 03:23:30,4.64,63.49,-1.69, 
2020-06-19 03:24:30,4.64,63.29,-1.73, 
2020-06-19 03:25:30,4.64,64.31,-1.51, 
2020-06-19 03:26:30,4.64,64.24,-1.53, 
2020-06-19 03:27:30,4.62,63.93,-1.61, 
2020-06-19 03:28:30,4.64,64.16,-1.54, 
2020-06-19 03:29:30,4.63,62.70,-1.87, 
2020-06-19 03:30:30,4.64,63.67,-1.65, 
2020-06-19 03:31:30,4.62,64.47,-1.50, 
2020-06-19 03:32:30,4.61,63.39,-1.74, 
2020-06-19 03:33:30,4.63,64.21,-1.54, 
2020-06-19 03:34:30,4.64,64.29,-1.52, 
2020-06-19 03:35:30,4.69,64.32,-1.46, 
2020-06-19 03:36:30,4.71,64.50,-1.41, 
2020-06-19 03:37:30,4.74,63.52,-1.59, 
2020-06-19 03:38:30,4.78,63.88,-1.47, 
2020-06-19 03:39:30,4.80,64.14,-1.40, 
2020-06-19 03:40:30,4.83,64.43,-1.30, 
2020-06-19 03:41:30,4.91,63.65,-1.40, 
2020-06-19 03:42:30,4.94,63.57,-1.38, 
2020-06-19 03:43:30,5.04,63.28,-1.35, 
2020-06-19 03:44:30,5.09,62.51,-1.47, 
2020-06-19 03:45:30,5.16,64.14,-1.06, 
2020-06-19 03:46:30,5.22,65.23,-0.77, 
2020-06-19 03:47:30,5.23,66.97,-0.40, 
2020-06-19 03:48:30,5.21,64.96,-0.83, 
2020-06-19 03:49:30,5.22,65.46,-0.72, 
2020-06-19 03:50:30,5.16,66.34,-0.60, 
2020-06-19 03:51:30,5.12,66.47,-0.60, 
2020-06-19 03:52:30,5.05,65.98,-0.77, 
2020-06-19 03:53:30,5.03,65.92,-0.81, 
2020-06-19 03:54:30,5.00,67.39,-0.54, 
2020-06-19 03:55:30,4.96,66.46,-0.76, 
2020-06-19 03:56:30,4.91,64.26,-1.27, 
2020-06-19 03:57:30,4.91,63.71,-1.38, 
2020-06-19 03:58:30,4.90,64.81,-1.16, 
2020-06-19 03:59:30,4.81,64.32,-1.35, 
2020-06-19 04:00:30,4.82,63.96,-1.41, 
2020-06-19 04:01:30,4.76,63.63,-1.54, 
2020-06-19 04:02:30,4.78,63.82,-1.48, 
2020-06-19 04:03:30,4.79,64.06,-1.42, 
2020-06-19 04:04:30,4.80,63.18,-1.60, 
2020-06-19 04:05:30,4.78,65.34,-1.16, 
2020-06-19 04:06:30,4.77,66.58,-0.92, 
2020-06-19 04:07:30,4.75,67.90,-0.67, 
2020-06-19 04:08:30,4.66,68.09,-0.71, 
2020-06-19 04:09:30,4.66,68.27,-0.68, 
2020-06-19 04:10:30,4.57,68.35,-0.75, 
2020-06-19 04:11:30,4.52,69.13,-0.64, 
2020-06-19 04:12:30,4.45,69.26,-0.68, 
2020-06-19 04:13:30,4.42,69.12,-0.74, 
2020-06-19 04:14:30,4.38,69.93,-0.62, 
2020-06-19 04:15:30,4.34,70.85,-0.48, 
2020-06-19 04:16:30,4.33,70.34,-0.59, 
2020-06-19 04:17:30,4.31,71.72,-0.34, 
2020-06-19 04:18:30,4.31,70.28,-0.62, 
2020-06-19 04:19:30,4.30,71.39,-0.41, 
2020-06-19 04:20:30,4.29,70.83,-0.53, 
2020-06-19 04:21:30,4.27,71.86,-0.36, 
2020-06-19 04:22:30,4.28,71.58,-0.40, 
2020-06-19 04:23:30,4.17,72.65,-0.30, 
2020-06-19 04:24:30,4.15,73.22,-0.21, 
2020-06-19 04:25:30,4.14,72.94,-0.28, 
2020-06-19 04:26:30,4.09,74.21,-0.08, 
2020-06-19 04:27:30,4.07,73.46,-0.24, 
2020-06-19 04:28:30,4.03,75.03,0.01, 
2020-06-19 04:29:30,3.99,73.75,-0.27, 
2020-06-19 04:30:30,3.91,73.99,-0.30, 
2020-06-19 04:31:30,3.86,75.28,-0.11, 
2020-06-19 04:32:30,3.79,75.82,-0.07, 
2020-06-19 04:33:30,3.73,77.24,0.12, 
2020-06-19 04:34:30,3.65,77.84,0.15, 
2020-06-19 04:35:30,3.57,78.06,0.11, 
2020-06-19 04:36:30,3.46,79.23,0.21, 
2020-06-19 04:37:30,3.40,78.30,-0.02, 
2020-06-19 04:38:30,3.28,78.89,-0.03, 
2020-06-19 04:39:30,3.25,79.66,0.07, 
2020-06-19 04:40:30,3.16,79.73,0.00, 
2020-06-19 04:41:30,3.13,80.17,0.05, 
2020-06-19 04:42:30,3.06,80.61,0.06, 
2020-06-19 04:43:30,2.98,79.15,-0.28, 
2020-06-19 04:44:30,2.95,80.08,-0.15, 
2020-06-19 04:45:30,2.88,79.79,-0.26, 
2020-06-19 04:46:30,2.84,79.22,-0.40, 
2020-06-19 04:47:30,2.82,80.12,-0.27, 
2020-06-19 04:48:30,2.82,80.56,-0.19, 
2020-06-19 04:49:30,2.74,81.03,-0.18, 
2020-06-19 04:50:30,2.70,79.57,-0.48, 
2020-06-19 04:51:30,2.71,79.47,-0.48, 
2020-06-19 04:52:30,2.66,78.99,-0.62, 
2020-06-19 04:53:30,2.67,79.33,-0.55, 
2020-06-19 04:54:30,2.67,79.84,-0.46, 
2020-06-19 04:55:30,2.65,78.53,-0.71, 
2020-06-19 04:56:30,2.64,78.52,-0.72, 
2020-06-19 04:57:30,2.66,80.00,-0.44, 
2020-06-19 04:58:30,2.62,79.68,-0.53, 
2020-06-19 04:59:30,2.60,79.47,-0.59, 
2020-06-19 05:00:30,2.60,81.71,-0.21, 
2020-06-19 05:01:30,2.58,83.25,0.03, 
2020-06-19 05:02:30,2.56,81.64,-0.26, 
2020-06-19 05:03:30,2.53,81.73,-0.28, 
2020-06-19 05:04:30,2.50,81.82,-0.29, 
2020-06-19 05:05:30,2.50,82.39,-0.20, 
2020-06-19 05:06:30,2.44,83.49,-0.07, 
2020-06-19 05:07:30,2.41,83.59,-0.08, 
2020-06-19 05:08:30,2.39,83.82,-0.06, 
2020-06-19 05:09:30,2.36,83.65,-0.12, 
2020-06-19 05:10:30,2.34,83.74,-0.13, 
2020-06-19 05:11:30,2.31,83.73,-0.15, 
2020-06-19 05:12:30,2.29,83.94,-0.14, 
2020-06-19 05:13:30,2.30,83.61,-0.18, 
2020-06-19 05:14:30,2.27,83.68,-0.20, 
2020-06-19 05:15:30,2.25,84.22,-0.14, 
2020-06-19 05:16:30,2.22,83.84,-0.23, 
2020-06-19 05:17:30,2.24,84.68,-0.07, 
2020-06-19 05:18:30,2.21,84.67,-0.10, 
2020-06-19 05:19:30,2.22,84.90,-0.06, 
2020-06-19 05:20:30,2.24,84.75,-0.06, 
2020-06-19 05:21:30,2.21,85.41,0.01, 
2020-06-19 05:22:30,2.22,84.77,-0.08, 
2020-06-19 05:23:30,2.16,84.58,-0.16, 
2020-06-19 05:24:30,2.16,84.48,-0.18, 
2020-06-19 05:25:30,2.16,85.25,-0.05, 
2020-06-19 05:26:30,2.17,85.74,0.04, 
2020-06-19 05:27:30,2.16,86.21,0.10, 
2020-06-19 05:28:30,2.13,85.39,-0.06, 
2020-06-19 05:29:30,2.16,86.03,0.07, 
2020-06-19 05:30:30,2.21,85.86,0.09, 
2020-06-19 05:31:30,2.15,86.20,0.09, 
2020-06-19 05:32:30,2.20,86.46,0.17, 
2020-06-19 05:33:30,2.24,84.04,-0.18, 
2020-06-19 05:34:30,2.28,83.56,-0.21, 
2020-06-19 05:35:30,2.34,82.18,-0.39, 
2020-06-19 05:36:30,2.37,83.28,-0.18, 
2020-06-19 05:37:30,2.43,83.24,-0.12, 
2020-06-19 05:38:30,2.46,83.50,-0.04, 
2020-06-19 05:39:30,2.46,82.74,-0.17, 
2020-06-19 05:40:30,2.51,82.59,-0.15, 
2020-06-19 05:41:30,2.46,81.42,-0.39, 
2020-06-19 05:42:30,2.46,81.46,-0.38, 
2020-06-19 05:43:30,2.45,80.48,-0.56, 
2020-06-19 05:44:30,2.45,80.64,-0.53, 
2020-06-19 05:45:30,2.44,81.29,-0.43, 
2020-06-19 05:46:30,2.51,81.40,-0.35, 
2020-06-19 05:47:30,2.49,81.15,-0.42, 
2020-06-19 05:48:30,2.50,79.45,-0.70, 
2020-06-19 05:49:30,2.56,77.99,-0.88, 
2020-06-19 05:50:30,2.60,76.71,-1.07, 
2020-06-19 05:51:30,2.65,78.52,-0.71, 
2020-06-19 05:52:30,2.69,76.51,-1.02, 
2020-06-19 05:53:30,2.70,77.12,-0.90, 
2020-06-19 05:54:30,2.74,76.00,-1.06, 
2020-06-19 05:55:30,2.78,75.38,-1.14, 
2020-06-19 05:56:30,2.79,77.02,-0.84, 
2020-06-19 05:57:30,2.84,75.89,-0.99, 
2020-06-19 05:58:30,2.85,76.34,-0.90, 
2020-06-19 05:59:30,2.87,78.18,-0.55, 
2020-06-19 06:00:30,2.88,79.01,-0.39, 
2020-06-19 06:01:30,2.87,78.18,-0.55, 
2020-06-19 06:02:30,2.88,74.58,-1.18, 
2020-06-19 06:03:30,2.83,76.67,-0.86, 
2020-06-19 06:04:30,2.83,75.50,-1.07, 
2020-06-19 06:05:30,2.82,77.64,-0.70, 
2020-06-19 06:06:30,2.78,76.24,-0.99, 
2020-06-19 06:07:30,2.73,76.53,-0.98, 
2020-06-19 06:08:30,2.73,77.23,-0.85, 
2020-06-19 06:09:30,2.70,77.26,-0.88, 
2020-06-19 06:10:30,2.67,74.66,-1.38, 
2020-06-19 06:11:30,2.66,77.08,-0.95, 
2020-06-19 06:12:30,2.61,77.94,-0.84, 
2020-06-19 06:13:30,2.57,76.90,-1.07, 
2020-06-19 06:14:30,2.53,74.97,-1.46, 
2020-06-19 06:15:30,2.54,76.86,-1.11, 
2020-06-19 06:16:30,2.47,77.95,-0.98, 
2020-06-19 06:17:30,2.44,78.41,-0.93, 
2020-06-19 06:18:30,2.42,76.62,-1.26, 
2020-06-19 06:19:30,2.39,78.11,-1.03, 
2020-06-19 06:20:30,2.37,78.93,-0.91, 
2020-06-19 06:21:30,2.35,77.97,-1.10, 
2020-06-19 06:22:30,2.27,79.79,-0.86, 
2020-06-19 06:23:30,2.28,80.11,-0.79, 
2020-06-19 06:24:30,2.24,81.33,-0.63, 
2020-06-19 06:25:30,2.23,81.74,-0.57, 
2020-06-19 06:26:30,2.17,81.73,-0.62, 
2020-06-19 06:27:30,2.20,81.83,-0.58, 
2020-06-19 06:28:30,2.19,81.09,-0.72, 
2020-06-19 06:29:30,2.17,80.97,-0.75, 
2020-06-19 06:30:30,2.16,80.31,-0.87, 
2020-06-19 06:31:30,2.13,80.39,-0.89, 
2020-06-19 06:32:30,2.15,79.08,-1.09, 
2020-06-19 06:33:30,2.10,78.11,-1.31, 
2020-06-19 06:34:30,2.11,79.92,-0.99, 
2020-06-19 06:35:30,2.08,78.99,-1.18, 
2020-06-19 06:36:30,2.07,77.87,-1.39, 
2020-06-19 06:37:30,2.05,77.12,-1.54, 
2020-06-19 06:38:30,2.06,76.96,-1.56, 
2020-06-19 06:39:30,2.00,76.81,-1.64, 
2020-06-19 06:40:30,2.00,77.51,-1.51, 
2020-06-19 06:41:30,1.95,77.05,-1.65, 
2020-06-19 06:42:30,1.96,77.18,-1.61, 
2020-06-19 06:43:30,1.92,77.69,-1.56, 
2020-06-19 06:44:30,1.86,77.18,-1.71, 
2020-06-19 06:45:30,1.84,77.38,-1.69, 
2020-06-19 06:46:30,1.79,77.64,-1.70, 
2020-06-19 06:47:30,1.77,78.18,-1.63, 
2020-06-19 06:48:30,1.76,78.56,-1.57, 
2020-06-19 06:49:30,1.77,77.75,-1.70, 
2020-06-19 06:50:30,1.75,79.27,-1.46, 
2020-06-19 06:51:30,1.70,79.99,-1.38, 
